3.19,0,0.0006289308176100495,0.2,0.0006289308176100495,0.2,0.2
3.19,0,0.0,0.0,0.0,0.0,0.0
3.19,0,0.0,0.0,0.0,0.0,0.0
3.19,0,0.0,0.0,0.0,0.0,0.0
3.19,0,0.0,0.0,0.0,0.0,0.0
3.19,0,0.0,0.0,0.0,0.0,0.0
3.19,0,0.0,0.0,0.0,0.0,0.0
3.19,0,0.0,0.0,0.0,0.0,0.0
3.2,1,0.0006269592476489173,0.2,0.0006269592476489173,0.2,0.2
3.2,0,0.0006269592476489173,0.2,0.0006269592476489173,0.2,0.2
3.2,0,0.0006269592476489173,0.2,0.0006269592476489173,0.2,0.2
3.21,1,0.001251959247648904,0.4,0.001251959247648904,0.4,0.4
3.21,0,0.001251959247648904,0.4,0.001251959247648904,0.4,0.4
3.21,0,0.0006249999999999866,0.2,0.0006249999999999866,0.2,0.2
3.21,0,0.0006249999999999866,0.2,0.0006249999999999866,0.2,0.2
3.21,0,0.0006249999999999866,0.2,0.0006249999999999866,0.2,0.2
3.21,0,0.0,0.0,0.0,0.0,0.0
3.2,0,0.0006230529595015442,0.0,0.0006230529595015442,0.0,0.0
3.2,0,0.0006230529595015442,0.0,0.0006230529595015442,0.0,0.0
3.2,0,0.0006230529595015442,0.0,0.0006230529595015442,0.0,0.0
3.21,1,0.0012480529595015309,0.2,0.0012480529595015309,0.2,0.2
3.21,0,0.0012480529595015309,0.2,0.0012480529595015309,0.2,0.2
3.2,0,0.0012480529595015309,0.2,0.0012480529595015309,0.2,0.2
3.2,0,0.0012480529595015309,0.2,0.0012480529595015309,0.2,0.2
3.2,0,0.0012480529595015309,0.2,0.0012480529595015309,0.2,0.2
3.2,0,0.0006230529595015442,0.0,0.0006230529595015442,0.0,0.0
3.2,0,0.0006230529595015442,0.0,0.0006230529595015442,0.0,0.0
3.2,0,0.0,0.0,0.0,0.0,0.0
3.2,0,0.0,0.0,0.0,0.0,0.0
3.2,0,0.0,0.0,0.0,0.0,0.0
3.2,0,0.0,0.0,0.0,0.0,0.0
3.2,0,0.0,0.0,0.0,0.0,0.0
3.22,1,0.0012500000000000013,0.2,0.0012500000000000013,0.2,0.2
3.22,0,0.0012500000000000013,0.2,0.0012500000000000013,0.2,0.2
3.22,0,0.0012500000000000013,0.2,0.0012500000000000013,0.2,0.2
3.22,0,0.0012500000000000013,0.2,0.0012500000000000013,0.2,0.2
3.22,0,0.0012500000000000013,0.2,0.0012500000000000013,0.2,0.2
3.22,0,0.0,0.0,0.0,0.0,0.0
3.22,0,0.0,0.0,0.0,0.0,0.0
3.22,0,0.0,0.0,0.0,0.0,0.0
3.22,0,0.0,0.0,0.0,0.0,0.0
3.22,0,0.0,0.0,0.0,0.0,0.0
3.23,1,0.000621118012422347,0.2,0.000621118012422347,0.2,0.2
3.23,0,0.000621118012422347,0.2,0.000621118012422347,0.2,0.2
3.22,0,0.0012403130588619624,0.2,0.0012403130588619624,0.2,0.2
3.22,0,0.0012403130588619624,0.2,0.0012403130588619624,0.2,0.2
3.22,0,0.0012403130588619624,0.2,0.0012403130588619624,0.2,0.2
3.23,1,0.0012403130588619624,0.2,0.0012403130588619624,0.2,0.2
3.24,1,0.0018595081053016048,0.4,0.0018595081053016048,0.4,0.4
3.24,0,0.0012403130588619898,0.4,0.0012403130588619898,0.4,0.4
3.23,0,0.001857597009479288,0.4,0.001857597009479288,0.4,0.4
3.23,0,0.001857597009479288,0.4,0.001857597009479288,0.4,0.4
3.23,0,0.001236478997056941,0.2,0.001236478997056941,0.2,0.2
3.23,0,0.0006172839506172982,0.0,0.0006172839506172982,0.0,0.0
3.23,0,0.0006172839506172982,0.0,0.0006172839506172982,0.0,0.0
3.23,0,0.0,0.0,0.0,0.0,0.0
